6 0.105826 2.730997 0.027310 266.272189
6 0.932785 -362.139918 0.219479 2995.884774
6 0.912000 -3110.400000 0.432000 8294.400000
6 0.391680 -4331.520000 0.184320 6912.000000
6 0.191170 -158.397815 0.163860 1420.118343
6 0.291667 1300.000000 0.208333 1200.000000
6 0.143770 -3263.569920 0.132710 3953.664000
6 0.572917 -6736.111111 0.156250 9027.777778
6 0.022118 -1515.965440 0.066355 2312.227840
6 0.396281 -894.985520 0.097546 1646.090535
6 0.072476 -5431.322433 0.009453 5571.233500
6 0.815923 -924.057600 0.044237 1277.952000
6 0.080354 -6464.129407 0.042541 7229.858898
6 0.208333 708.333333 0.208333 958.333333
6 0.065280 34.944000 0.030720 124.800000
6 0.047792 97.633136 0.040965 115.384615
6 0.261120 139.776000 0.122880 499.200000
6 0.191170 390.532544 0.163860 461.538462
6 0.080640 952.704000 0.207360 374.400000
6 0.034722 -9694.444444 0.104167 10944.444444
6 0.130208 -1153.645833 0.078125 1458.333333
6 0.109739 1477.823503 0.219479 658.436214
6 0.256031 -5441.169777 0.409650 9652.366864
6 0.027435 685.871056 0.219479 1069.958848
6 1.166667 1600.000000 0.833333 3900.000000
6 0.293760 635.136000 0.138240 249.600000
6 0.060966 -2657.318498 0.048773 3001.981405
6 0.414571 -5764.974851 0.243865 8691.358025
6 0.072476 -383.967648 0.009453 475.193446
6 0.311040 872.640000 0.552960 6868.800000
6 0.528000 643.200000 0.192000 624.000000
6 0.389167 -1374.374147 0.143377 3088.757396
6 0.195840 133.632000 0.092160 576.000000
6 0.110592 425.216000 0.165888 1565.440000
6 0.754438 102.071006 0.399408 2307.692308
6 0.486111 -1045.138889 0.243056 2916.666667
6 0.405426 -990.092974 0.170706 2304.526749
6 0.568047 1537.278107 0.355030 2723.076923
6 0.416667 -1666.666667 0.416667 6666.666667
6 0.015360 430.080000 0.368640 768.000000
7 0.092993 475.296240 0.206651 599.286564
7 0.149822 1967.657551 0.449465 908.917955
7 0.565993 1112.009512 0.399524 965.517241
7 0.024109 190.118496 0.275534 3116.290131
7 0.480749 1101.352758 0.393340 2045.369407
7 0.018667 -1.244444 0.074667 217.777778
7 0.093333 392.000000 0.093333 728.000000
7 0.285867 1159.309525 0.413301 5453.507729
7 0.030998 27.553405 0.068884 799.048751
7 0.124837 -8351.010968 0.065488 8742.304723
7 0.107143 1757.142857 0.535714 1028.571429
7 0.185985 -2950.969699 0.413301 7910.582640
7 0.063138 624.489796 0.258291 1028.571429
7 0.233418 2182.653061 0.516582 1950.000000
7 0.093333 1110.666667 0.373333 466.666667
7 0.234204 -4367.214728 0.464964 11186.682521
7 0.512755 -8595.918367 0.344388 12728.571429
7 0.842101 -1555.389725 0.206651 4035.196195
7 0.093333 -298.666667 0.186667 933.333333
7 0.029106 -9297.462646 0.021829 9472.098631
7 0.038265 163.010204 0.229592 514.285714
7 0.030016 -622.686436 0.054574 998.153805
7 0.287778 -4987.555556 0.210000 7507.555556
7 0.473700 169.178611 0.225571 2447.450572
7 0.074617 99.489796 0.086097 348.214286
7 0.124444 6346.666667 0.622222 1120.000000
7 0.093333 1801.333333 0.466667 728.000000
7 0.350000 -567.000000 0.350000 3864.000000
7 0.316864 661.970560 0.482185 2616.884661
7 0.209093 -8481.778426 0.049198 8609.693878
7 0.578622 1997.621879 0.619952 1598.097503
7 0.124837 -798.141028 0.065488 989.694874
7 0.056000 -1500.800000 0.037333 1848.000000
8 0.336589 -22.439269 0.074798 411.386593
8 0.615234 -2455.468750 0.369141 4375.000000
8 0.056098 314.149762 0.149595 411.386593
8 0.629758 5615.916955 1.017301 705.882353
8 0.382002 219.651056 0.102847 315.151515
8 0.130896 7479.756240 0.897571 3291.092746
8 0.022797 51.862406 0.025646 96.885813
8 0.512925 -400.081417 0.068390 755.709343
8 0.057327 -5658.667880 0.045258 5833.665785
8 0.140245 402.036898 0.168295 473.094582
8 0.273560 913.006310 0.307755 871.972318
8 0.322426 -7381.756268 0.053738 7661.191837
8 0.548571 1142.857143 0.365714 1782.857143
8 0.084595 -649.841309 0.038452 799.804688
8 0.154122 1588.244898 0.211592 950.857143
8 0.211914 2439.062500 0.553711 1990.625000
8 0.883546 -1977.460556 0.504884 6016.528926
8 0.030762 -9185.449219 0.276855 10625.097656
