20.000000,0.252000,0.159500,616000,35.000000,0.272500,0.148000,-6300,30.000000,0.247500,0.125000,-315900,25.000000,0.264000,0.128500,-293800
25.000000,0.196000,0.130500,454500,20.000000,0.198500,0.122500,-77000,35.000000,0.201500,0.140500,4100,30.000000,0.204000,0.109500,-381600
30.000000,0.211000,0.134500,506250,25.000000,0.225000,0.145000,-92550,20.000000,0.185000,0.127000,-140450,35.000000,0.196500,0.120500,-273250
35.000000,0.211000,0.142000,500550,30.000000,0.206000,0.127500,5950,25.000000,0.200000,0.111000,-394850,20.000000,0.190500,0.118500,-111650
